1	0.092364	0.098242	0.005973
2	0.094037	0.090251	0.004505
3	0.096968	0.088139	0.015794
4	0.100034	0.110782	0.012017
5	0.084311	0.103555	0.020609
6	0.074405	0.056097	0.017649
7	5.555041	12.530043	2.987851
8	5.381317	9.082190	2.352597
9	4.556350	6.673935	0.802346
10	4.303019	5.406728	0.636372
11	4.015397	5.351302	0.591648
12	3.805994	4.316295	0.548441
13	3.478098	3.580105	0.291368
14	5.207024	4.829159	0.606881
15	4.388861	4.594026	0.510563
16	4.159115	4.351794	0.457015
17	3.896993	4.358342	0.604164
18	3.444069	3.048681	0.586297
19	6.008368	5.463008	0.322484
20	4.993476	4.185626	0.544906
21	4.492739	3.738317	0.432013
0	0.053717	0.050482	0.006251
1	0.056668	0.054614	0.004343
2	0.060895	0.062755	0.003783
3	0.065796	0.063257	0.007780
4	0.070245	0.076234	0.005946
5	0.055980	0.059570	0.011576
6	0.048465	0.043457	0.014622
7	3.585300	9.328393	1.981990
8	3.437191	5.640805	0.990912
9	2.756276	5.164907	0.643004
10	2.555076	4.136299	0.603519
11	2.331479	4.177382	0.542427
12	2.172075	3.397975	0.472218
13	1.928524	2.677292	0.299884
14	3.195514	3.026322	0.514238
15	2.547515	2.291387	0.316279
16	2.372483	2.575747	0.275179
17	2.176776	2.024829	0.319603
18	1.849268	1.449829	0.344301
19	3.687632	3.186149	0.220218
20	2.884894	2.456742	0.360867
21	2.508010	1.967597	0.290265
0	0.103968	0.107452	0.006472
1	0.099990	0.106548	0.003227
2	0.100487	0.108890	0.003076
3	0.103757	0.100590	0.005251
4	0.107852	0.101658	0.003074
5	0.094055	0.070502	0.004666
6	0.087492	0.078436	0.008362
7	2.330727	9.631815	1.149519
8	2.205623	9.154350	1.262267
9	1.654032	5.026611	0.323685
10	1.499135	4.880577	0.306534
11	1.331821	4.152020	0.252342
12	1.215861	3.672848	0.241006
13	1.044482	3.181323	0.122085
14	1.946247	2.185055	0.119439
15	1.449448	1.113192	0.075613
16	1.322013	1.027461	0.060876
17	1.183321	1.018615	0.081644
18	0.961060	0.869840	0.101229
19	2.238480	2.056518	0.062224
20	1.625059	1.237274	0.101912
21	1.355280	1.039258	0.089742
0	0.069075	0.063157	0.008206
1	0.068275	0.068380	0.005265
2	0.069494	0.076369	0.004719
3	0.071818	0.075125	0.007781
4	0.074274	0.072880	0.004744
5	0.062402	0.047835	0.008412
6	0.055113	0.055188	0.013022
7	2.752090	12.558200	3.093534
8	2.661947	5.548872	1.004980
9	2.236366	6.432999	0.802000
10	2.106579	5.675660	0.713138
11	1.959794	5.558109	0.712957
12	1.853338	4.266385	0.507604
13	1.687393	4.383267	0.409496
14	2.558669	2.711953	0.361372
15	2.139472	1.837201	0.205482
16	2.022566	1.514224	0.155414
17	1.889668	1.645626	0.231667
18	1.661358	1.682033	0.296728
19	2.949848	2.854629	0.170940
20	2.429747	1.775434	0.227205
21	2.175334	2.456891	0.270112
0	0.054045	0.050569	0.003799
1	0.058539	0.058683	0.002253
2	0.063262	0.064177	0.001861
3	0.067929	0.064934	0.003434
4	0.071774	0.071903	0.002447
5	0.058073	0.055007	0.004627
6	0.050265	0.077422	0.009449
7	1.228351	3.982575	0.365029
8	1.187503	3.771400	0.409384
9	0.995679	1.997860	0.140287
10	0.937566	1.783597	0.136389
11	0.872097	1.654504	0.129058
12	0.824803	1.529752	0.128010
13	0.751435	1.261640	0.072219
14	1.136298	0.939085	0.095644
15	0.948113	0.709085	0.076309
16	0.895977	0.561213	0.064424
17	0.836925	0.699013	0.091878
18	0.736088	0.689846	0.111314
19	1.306347	1.099954	0.051633
20	1.072188	0.819665	0.096218
21	0.958543	0.947682	0.095382
0	0.050086	0.053601	0.007157
1	0.045916	0.048933	0.003999
2	0.043963	0.041636	0.001833
3	0.043291	0.046041	0.004544
4	0.043314	0.048748	0.003637
5	0.038962	0.042718	0.007399
6	0.035727	0.019321	0.010690
7	1.501050	4.264913	0.594763
8	1.458127	4.047514	0.586446
9	1.252879	3.320073	0.354309
10	1.189330	2.753342	0.284051
11	1.116841	2.372505	0.271647
12	1.063824	2.674934	0.274323
13	0.980356	2.089394	0.169336
14	1.424449	1.288665	0.203786
15	1.219110	0.812380	0.149548
16	1.160949	0.736620	0.129330
17	1.094289	0.833809	0.197630
18	0.978269	0.693956	0.210427
19	1.641395	1.361486	0.094609
20	1.386761	0.995121	0.177220
21	1.259686	1.109159	0.240206
0	0.012714	0.016279	0.006165
1	0.019552	0.023004	0.003090
2	0.027660	0.026078	0.001556
3	0.036225	0.036635	0.003936
4	0.043225	0.045797	0.003573
5	0.028187	0.028109	0.006016
6	0.021834	0.022574	0.008205
7	0.950067	2.880373	0.531325
8	0.897601	2.621279	0.476801
9	0.752273	2.293436	0.320891
10	0.754393	2.346577	0.326587
11	0.797768	2.123185	0.302956
12	0.866747	1.732695	0.280744
13	1.069112	2.452177	0.192282
14	0.850039	0.838239	0.185467
15	0.890081	0.768182	0.205596
16	0.970346	0.870008	0.137799
17	1.123727	0.809576	0.231376
18	1.640731	1.298892	0.242303
19	0.980283	0.713548	0.083911
20	1.044447	0.736436	0.167279
21	1.294162	0.837080	0.156584
0	0.017264	0.021487	0.003007
1	0.019350	0.020101	0.001966
2	0.021291	0.020813	0.001239
3	0.023065	0.022071	0.002890
4	0.024458	0.024926	0.002258
5	0.018328	0.011100	0.004867
6	0.014289	0.014728	0.007445
7	0.946737	2.653304	0.280489
8	0.926032	2.359236	0.263273
9	0.824872	1.683673	0.161950
10	0.792754	2.016275	0.188780
11	0.755603	1.380068	0.167658
12	0.728058	1.165881	0.156876
13	0.684000	1.216647	0.120120
14	0.929162	0.577644	0.157656
15	0.824860	0.434329	0.131167
16	0.794567	0.465073	0.113216
17	0.759392	0.635280	0.174424
18	0.696898	0.432974	0.231796
19	1.071495	0.724700	0.074264
20	0.941541	0.668881	0.172573
21	0.874585	0.512549	0.154150
0	0.026216	0.025572	0.003623
1	0.025823	0.023565	0.002290
2	0.025674	0.026367	0.001370
3	0.025694	0.027776	0.003318
4	0.025801	0.025034	0.002359
5	0.025192	0.029119	0.006336
6	0.025399	0.022205	0.009978
7	1.257473	3.596915	0.440207
8	1.211395	2.888241	0.351892
9	0.996292	2.373836	0.217729
10	0.931552	1.914610	0.197985
11	0.858856	1.860822	0.198305
12	0.806496	1.895092	0.209681
13	0.725516	1.473999	0.128783
14	1.147728	0.992982	0.195583
15	0.939124	0.615105	0.162076
16	0.881723	0.512092	0.133214
17	0.816912	0.527628	0.178698
18	0.706740	0.563868	0.228458
19	1.324370	0.924126	0.086007
20	1.065973	0.451804	0.172715
21	0.941797	0.383432	0.163031
0	0.027133	0.025390	0.003209
1	0.028587	0.030712	0.002096
2	0.030295	0.030721	0.001467
3	0.032119	0.028995	0.003493
4	0.033711	0.031855	0.002888
5	0.028499	0.027647	0.005114
6	0.025934	0.023118	0.007078
7	1.626366	3.260126	0.376630
8	1.565732	3.290333	0.326055
9	1.283411	2.666535	0.194210
10	1.198708	2.364653	0.194337
11	1.103772	1.917611	0.182427
12	1.035522	2.164768	0.213043
13	0.930212	1.680623	0.156883
14	1.479367	1.294740	0.170718
15	1.206238	1.007555	0.137936
16	1.131317	0.803612	0.117376
17	1.046871	1.021540	0.195217
18	0.903732	0.579579	0.223865
19	1.707096	1.303082	0.075773
20	1.368486	0.954488	0.156980
21	1.206367	0.853290	0.189669
0	0.037939	0.036993	0.005289
1	0.037843	0.036259	0.003572
2	0.038865	0.039515	0.002223
3	0.040673	0.035700	0.006089
4	0.042642	0.046382	0.004496
5	0.037956	0.040375	0.006655
6	0.036609	0.033406	0.007295
7	1.512959	5.762752	1.009687
8	1.416410	4.562142	0.609234
9	1.003853	2.925317	0.343311
10	0.892318	2.302624	0.329184
11	0.774276	2.274568	0.345405
12	0.694073	1.905099	0.310269
13	0.578194	1.535328	0.228796
14	1.201608	1.377814	0.205997
15	0.845041	0.663578	0.145978
16	0.757001	0.679238	0.118900
17	0.663002	0.630940	0.172855
18	0.516762	0.746712	0.216397
19	1.385257	1.163063	0.083488
20	0.945846	0.517296	0.149317
21	0.761882	0.640604	0.125697
0	0.022710	0.021755	0.004296
1	0.022969	0.023373	0.002843
2	0.024270	0.025751	0.001437
3	0.026367	0.020503	0.004387
4	0.028613	0.027338	0.003934
5	0.024078	0.014489	0.006041
6	0.022835	0.015455	0.008109
7	1.283872	2.473616	0.312597
8	1.180657	2.525970	0.360388
9	0.762137	1.878615	0.245305
10	0.656172	1.715205	0.261140
11	0.547956	1.631080	0.273508
12	0.476980	1.547032	0.277934
13	0.378552	1.066340	0.187765
14	0.935578	0.875804	0.183401
15	0.598270	0.467306	0.176877
16	0.520346	0.308084	0.144011
17	0.439919	0.455550	0.152050
18	0.321326	0.346534	0.232124
19	1.079306	0.721764	0.081113
20	0.664967	0.386831	0.146780
21	0.505564	0.564492	0.146044
0	0.024815	0.026695	0.003738
1	0.024191	0.026745	0.002236
2	0.024845	0.025397	0.001362
3	0.026300	0.023466	0.003165
4	0.027934	0.025457	0.002300
5	0.023402	0.018145	0.004297
6	0.021436	0.011127	0.006493
7	1.054767	2.895161	0.298750
8	0.992916	2.745723	0.321249
9	0.723981	1.632660	0.168542
10	0.649714	1.513681	0.177513
11	0.570208	1.447335	0.174278
12	0.515583	1.298171	0.174233
13	0.435644	1.106535	0.111511
14	0.860145	0.808779	0.149230
15	0.622298	0.398661	0.117784
16	0.562307	0.381476	0.097106
17	0.497564	0.348242	0.133410
18	0.395151	0.229825	0.168996
19	0.991754	0.627690	0.061866
20	0.698279	0.420277	0.122008
21	0.572007	0.487844	0.119586
0	0.022038	0.024280	0.003907
1	0.021120	0.020118	0.002426
2	0.021127	0.021028	0.001291
3	0.021666	0.025839	0.003651
4	0.022369	0.023231	0.003272
5	0.019139	0.013888	0.004797
6	0.017273	0.010771	0.008023
7	0.999374	3.229555	0.424776
8	0.960480	2.459937	0.327101
9	0.780311	1.693922	0.184974
10	0.726589	2.000307	0.200175
11	0.666585	1.285526	0.172082
12	0.623597	1.437450	0.185582
13	0.557535	1.120567	0.128239
14	0.901202	0.895925	0.169870
15	0.728121	0.405107	0.146744
16	0.680939	0.439317	0.123425
17	0.627932	0.393036	0.160386
18	0.538554	0.468473	0.233143
19	1.039452	0.769012	0.067664
20	0.825072	0.474954	0.145936
21	0.723229	0.439175	0.129433
0	0.017094	0.014107	0.000587
1	0.021018	0.027527	0.000637
2	0.024994	0.027851	0.000444
3	0.028893	0.026163	0.000968
4	0.032125	0.030019	0.000376
5	0.022599	0.020615	0.005586
6	0.017466	0.021241	0.011426
7	2.163052	2.653319	0.042622
8	2.078478	3.399730	0.129151
9	1.686940	2.166333	0.043180
10	1.570296	2.088677	0.069559
11	1.440103	2.117877	0.020156
12	1.346910	1.659845	0.040338
13	1.203910	1.467794	0.050739
14	1.950404	1.099935	0.103710
15	1.574397	0.660475	0.021293
16	1.472049	1.421054	0.267642
17	1.357207	1.399970	0.236474
18	1.164189	1.976802	0.483199
19	2.252136	1.089135	0.057312
20	1.785945	1.416144	0.208943
21	1.564979	2.372211	0.301037
0	0.042034	0.035462	0.003299
1	0.035657	0.037023	0.002143
2	0.033466	0.037249	0.001447
3	0.034304	0.029183	0.003848
4	0.036685	0.030523	0.002946
5	0.032132	0.021216	0.006204
6	0.031256	0.016355	0.008572
7	1.673898	3.181598	0.261290
8	1.487119	2.734892	0.238220
9	0.801825	2.033444	0.160043
10	0.649360	1.737819	0.178352
11	0.504057	1.470966	0.188830
12	0.415084	1.175218	0.187255
13	0.301126	0.920244	0.130541
14	1.031483	0.817517	0.167650
15	0.549612	0.451271	0.140342
16	0.451980	0.394628	0.118108
17	0.357630	0.336846	0.183739
18	0.232272	0.328584	0.249657
19	1.188803	0.542687	0.072012
20	0.601083	0.290076	0.156099
21	0.409581	0.477947	0.145969
0	0.064206	0.065407	0.004675
1	0.056771	0.058220	0.002755
2	0.052411	0.052498	0.001752
3	0.050057	0.051967	0.003902
4	0.049082	0.049602	0.002520
5	0.048481	0.035274	0.006421
6	0.048074	0.029984	0.008742
7	1.305950	4.064131	0.383167
8	1.242159	2.848391	0.286780
9	0.955817	1.522408	0.143572
10	0.873611	1.442466	0.149370
11	0.783702	1.363457	0.152007
12	0.720604	1.154641	0.142847
13	0.625950	1.134044	0.092898
14	1.117936	0.654985	0.145462
15	0.854381	0.378466	0.125419
16	0.785239	0.478514	0.110087
17	0.709090	0.637752	0.165802
18	0.584675	0.339906	0.203976
19	1.286170	0.986976	0.076361
20	0.961147	0.557255	0.154049
21	0.814136	0.579432	0.142206
0	0.236770	0.202736	0.011779
1	0.193408	0.182098	0.005141
2	0.169605	0.182766	0.004669
3	0.159596	0.169968	0.007239
4	0.157638	0.171049	0.004837
5	0.148106	0.124118	0.009380
6	0.139776	0.126499	0.013788
7	2.599099	10.753469	1.324407
8	2.451355	9.555194	1.848321
9	1.802021	4.431535	0.230800
10	1.621201	3.750499	0.200028
11	1.427333	3.354036	0.174689
12	1.294138	2.929799	0.159546
13	1.099562	2.386410	0.081224
14	2.122071	2.414436	0.121807
15	1.547007	1.197903	0.075566
16	1.401333	0.994513	0.064702
17	1.244134	0.979627	0.085687
18	0.996033	0.617463	0.088246
19	2.426133	2.257687	0.071130
20	1.722898	1.340038	0.105723
21	1.418051	0.977688	0.083702
0	0.410756	0.342795	0.020233
1	0.357142	0.359607	0.011021
2	0.314113	0.350880	0.009761
3	0.280890	0.317083	0.014591
4	0.258884	0.227773	0.007351
5	0.282301	0.367749	0.045651
6	0.284106	0.340576	0.063288
7	2.913563	14.846962	1.648730
8	2.786750	11.218942	1.191202
9	2.204599	5.024329	0.288563
10	2.032733	4.140251	0.231010
11	1.841846	3.398615	0.185589
12	1.705901	2.925580	0.169140
13	1.498622	2.373730	0.080932
14	2.531171	2.474827	0.148221
15	1.986958	1.306147	0.142911
16	1.840326	1.326940	0.089969
17	1.676628	1.307748	0.111042
18	1.403647	1.196575	0.128016
19	2.872638	2.534198	0.077575
20	2.209713	1.815799	0.127819
21	1.900609	1.420204	0.124358
0	0.033666	0.032747	0.003906
1	0.034490	0.035255	0.002769
2	0.036283	0.036660	0.002217
3	0.038728	0.040741	0.003680
4	0.041156	0.040335	0.003199
5	0.035118	0.029211	0.004354
6	0.032892	0.036703	0.006222
7	1.905318	6.189742	0.913708
8	1.794144	4.971531	0.555422
9	1.310192	3.704265	0.322901
10	1.176333	3.320118	0.295852
11	1.032885	2.568355	0.219758
12	0.934210	2.374509	0.218533
13	0.789582	2.043167	0.146297
14	1.556993	1.592629	0.173768
15	1.128326	0.948998	0.109555
16	1.020014	0.811747	0.093726
17	0.902997	0.617888	0.122109
18	0.717512	0.505717	0.148593
19	1.796405	1.590314	0.066088
20	1.267446	0.847301	0.121044
21	1.039402	0.910201	0.122753
0	0.017642	0.016012	0.009357
1	0.016826	0.014307	0.004948
2	0.016460	0.018916	0.002521
3	0.016514	0.018142	0.005766
4	0.016872	0.014204	0.003776
5	0.016593	0.013496	0.006312
6	0.017187	0.012581	0.009248
7	9.332085	6.492885	2.325831
8	8.322361	11.174950	3.898943
9	4.416231	4.979568	1.070986
10	3.525847	4.163692	0.999894
11	2.679049	3.745241	0.739098
12	2.163442	3.327530	0.618156
13	1.508152	2.477528	0.377505
14	5.742491	5.183889	1.071419
15	2.934335	3.357431	0.470391
16	2.369399	2.742395	0.336467
17	1.827647	2.164225	0.372931
18	1.115788	1.571479	0.373506
19	6.638019	7.125452	0.598857
20	3.212917	2.223793	0.331957
21	2.111540	1.437175	0.252330
0	0.014681	0.016851	0.003629
1	0.012474	0.012718	0.002563
2	0.012940	0.011019	0.001461
3	0.014938	0.017624	0.003390
4	0.017430	0.018494	0.002447
5	0.012311	0.013255	0.005437
6	0.010467	0.019788	0.007801
7	5.145326	5.683513	0.841570
8	4.715774	5.346806	0.675497
9	2.982585	3.995753	0.408487
10	2.546856	3.540242	0.425614
11	2.103602	2.789005	0.344437
12	1.813941	2.900869	0.351594
13	1.413688	2.151787	0.204821
14	3.688765	4.676102	0.708182
15	2.303486	2.592065	0.374296
16	1.985954	2.065247	0.258986
17	1.659408	1.612218	0.300739
18	1.180152	0.993535	0.273274
19	4.263569	3.935055	0.259900
20	2.563718	1.683543	0.252748
21	1.916659	1.131605	0.173629
0	0.029980	0.027241	0.004582
1	0.027074	0.027539	0.002759
2	0.025898	0.027597	0.001804
3	0.026018	0.026951	0.003943
4	0.026890	0.026104	0.002749
5	0.025022	0.017372	0.004522
6	0.024883	0.013091	0.014998
7	2.027963	4.684455	0.803676
8	1.843680	3.502618	0.503295
9	1.119405	2.444252	0.263669
10	0.943210	1.831278	0.239920
11	0.767071	1.580121	0.213458
12	0.653928	1.488382	0.214514
13	0.500653	1.057664	0.137604
14	1.397650	1.237353	0.156545
15	0.838509	0.603602	0.125401
16	0.714466	0.623260	0.109724
17	0.588966	0.875226	0.163418
18	0.409447	0.372116	0.191706
19	1.613178	1.387745	0.083226
20	0.928277	0.672983	0.145527
21	0.678111	0.369983	0.137226
0	0.040182	0.034938	0.002416
1	0.036391	0.033906	0.003350
2	0.033601	0.035618	0.001069
3	0.031581	0.035399	0.012051
4	0.030319	0.028590	0.002448
5	0.032761	0.029783	0.007854
6	0.034565	0.018609	0.009305
7	3.245942	5.289833	1.024268
8	2.919007	4.818124	0.502334
9	1.649998	3.035078	0.308397
10	1.352376	2.718829	0.310177
11	1.062678	2.209286	0.389651
12	0.881781	2.424365	0.302573
13	0.644775	1.805111	0.411666
14	2.103263	2.174495	0.312524
15	1.162251	0.703619	0.211303
16	0.964107	0.971705	0.130379
17	0.769229	0.932907	0.252383
18	0.502545	0.606324	0.292058
19	2.428073	1.825538	0.139597
20	1.278450	0.968114	0.193218
21	0.886234	0.679689	0.205167
0	0.047235	0.051796	0.005116
1	0.047183	0.049931	0.003258
2	0.047191	0.045249	0.001537
3	0.047248	0.060452	0.005467
4	0.047328	0.047327	0.002319
5	0.048516	0.052994	0.007861
6	0.050971	0.043572	0.007147
7	2.595123	4.268517	0.442320
8	2.428267	4.770909	0.797595
9	1.710017	2.580153	0.200468
10	1.515059	2.483703	0.133158
11	1.308703	2.056419	0.138790
12	1.168572	2.054838	0.155214
13	0.966307	1.634712	0.143627
14	2.053480	1.854412	0.250494
15	1.431053	1.049653	0.134436
16	1.277513	0.940618	0.126451
17	1.113805	0.896699	0.169193
18	0.859708	0.800439	0.204965
19	2.369676	1.941827	0.094115
20	1.603197	0.948386	0.125435
21	1.283174	0.901422	0.155292
0	0.066367	0.080919	0.017037
1	0.061171	0.062547	0.008836
2	0.059443	0.068624	0.007445
3	0.059723	0.051484	0.012709
4	0.060886	0.066213	0.009552
5	0.053590	0.019027	0.011767
6	0.049132	0.034606	0.017305
7	1.741874	6.077008	1.772793
8	1.671424	6.443340	1.656077
9	1.346996	2.734181	0.548000
10	1.250958	2.126723	0.492926
11	1.144137	2.437287	0.515038
12	1.067924	1.300633	0.411761
13	0.951389	1.766811	0.362992
14	1.556679	1.866663	0.466745
15	1.247498	0.908416	0.318278
16	1.163828	1.211499	0.273412
17	1.070194	0.620832	0.400583
18	0.913315	1.217833	0.634166
19	1.792510	1.533082	0.158907
20	1.409904	1.189655	0.380715
21	1.229760	0.781686	0.317637
0	0.042796	0.039911	0.009199
1	0.038696	0.037186	0.005791
2	0.041053	0.046329	0.004245
3	0.047045	0.043964	0.010178
4	0.053725	0.047400	0.006249
5	0.039209	0.030428	0.011862
6	0.033532	0.036714	0.015185
7	2.037016	3.909328	0.997784
8	1.870056	3.717459	0.831780
9	1.196280	2.959978	0.552895
10	1.026841	2.058792	0.487371
11	0.854561	1.915073	0.426360
12	0.742124	1.758236	0.413278
13	0.587242	1.481784	0.280918
14	1.471110	1.419506	0.433466
15	0.931757	0.870797	0.309791
16	0.808126	0.816254	0.250897
17	0.681140	0.078094	0.223078
18	0.495592	0.822613	0.696444
19	1.696301	1.362600	0.158936
20	1.033831	0.311204	0.282247
21	0.781287	0.954344	0.235497
0	0.017831	0.022512	0.006605
1	0.019377	0.018298	0.004350
2	0.020778	0.021993	0.002564
3	0.022030	0.019326	0.006109
4	0.022997	0.020900	0.004592
5	0.017587	0.021328	0.009682
6	0.013744	0.004693	0.008669
7	0.841132	2.249395	0.453182
8	0.827675	2.149297	0.412790
9	0.760676	1.762812	0.323571
10	0.738933	1.472565	0.312792
11	0.713472	1.217066	0.292092
12	0.694366	0.931307	0.279703
13	0.663370	0.991307	0.237162
14	0.849538	0.911012	0.276099
15	0.778757	0.626933	0.256744
16	0.757742	0.402303	0.205697
17	0.733056	0.488707	0.325897
18	0.688383	0.187594	0.411425
19	0.979396	0.669326	0.113864
20	0.891079	0.625327	0.241045
21	0.844274	1.259552	0.308127
0	0.011619	0.011555	0.002254
1	0.011308	0.010316	0.002722
2	0.011475	0.011798	0.000862
3	0.012011	0.011630	0.001989
4	0.012694	0.012680	0.001639
5	0.011276	0.007669	0.003442
6	0.010982	0.013931	0.005793
7	1.916026	2.374218	0.215311
8	1.767774	2.069714	0.199373
9	1.158388	1.427983	0.123206
10	1.001503	1.002658	0.126063
11	0.839826	1.149289	0.131244
12	0.732805	1.064197	0.130805
13	0.582709	0.965152	0.085439
14	1.418779	1.326617	0.147051
15	0.919270	0.681528	0.110066
16	0.801955	0.725385	0.095925
17	0.679813	0.527771	0.144768
18	0.497039	0.590904	0.185519
19	1.639264	1.362709	0.081879
20	1.025589	0.810565	0.143127
21	0.784667	0.791345	0.144344
0	0.009389	0.001530	0.004922
1	0.009703	0.004477	0.003661
2	0.010276	0.012006	0.001877
3	0.011135	0.010977	0.004308
4	0.012108	0.012441	0.003063
5	0.010754	0.009653	0.006230
6	0.010825	0.032746	0.009955
7	8.509051	6.384055	1.679040
8	7.582182	5.467576	1.156670
9	4.044161	4.784546	0.719042
10	3.240944	4.639501	0.776646
11	2.475199	3.463796	0.547092
12	2.007236	2.581881	0.392762
13	1.409466	2.019034	0.253930
14	5.246482	6.536340	1.425214
15	2.711343	2.910738	0.441712
16	2.198571	2.635689	0.328761
17	1.704763	2.162322	0.415268
18	1.051215	0.853979	0.340296
19	6.065216	7.485133	0.664431
20	2.972321	1.976631	0.324538
21	1.969954	1.056113	0.233642
0	0.022318	0.018822	0.002037
1	0.017891	0.011238	0.001322
2	0.014884	0.016454	0.000691
3	0.012801	0.015893	0.001700
4	0.011513	0.015574	0.001276
5	0.013634	0.009319	0.003958
6	0.014655	0.015607	0.006105
7	9.116380	7.143782	0.531572
8	9.035853	7.658774	0.675108
9	6.641260	7.323032	0.561875
10	5.516338	5.244482	0.379196
11	4.252814	4.066967	0.280954
12	3.412170	3.695685	0.247058
13	2.302812	2.612838	0.118739
14	8.193156	10.241027	1.245352
15	4.657116	5.416026	0.456464
16	3.736877	4.246176	0.306896
17	2.822286	3.547108	0.395517
18	1.618252	1.888844	0.292473
19	9.471367	14.478073	0.953977
20	5.098423	3.719015	0.387743
21	3.261979	1.998116	0.203930
0	0.020925	0.011590	0.006179
1	0.020885	0.021196	0.002662
2	0.020877	0.022417	0.001174
3	0.020894	0.021194	0.002571
4	0.020926	0.018776	0.001899
5	0.021529	0.017333	0.004881
6	0.022735	0.015200	0.006499
7	1.387002	3.671066	0.645420
8	1.286671	2.644067	0.568841
9	0.862867	1.556333	0.205280
10	0.751096	1.239955	0.185902
11	0.634889	1.197697	0.161456
12	0.557413	1.035752	0.154440
13	0.448005	0.766897	0.099144
14	1.050360	0.648251	0.204331
15	0.694420	0.447718	0.126792
16	0.609533	0.325421	0.106944
17	0.520653	0.539437	0.161780
18	0.386648	0.242192	0.193108
19	1.212503	1.100430	0.088636
20	0.774923	0.398154	0.147988
21	0.600031	0.346270	0.128728
0	0.032456	0.030678	0.002534
1	0.033257	0.035483	0.001700
2	0.034417	0.034271	0.000926
3	0.035939	0.034397	0.002076
4	0.037515	0.038426	0.002006
5	0.035677	0.030819	0.004737
6	0.036552	0.035198	0.006264
7	2.598561	4.914845	0.324053
8	2.338746	3.595686	0.344161
